ID,LAND,TID,SITC,INDHOLD
1946,Litauen,2018,Maskiner og transportmidler,394446
1947,Litauen,2019,Maskiner og transportmidler,491614
1948,Litauen,2020,Maskiner og transportmidler,497381
1949,Litauen,2021,Maskiner og transportmidler,557164
1961,Luxembourg,2018,Maskiner og transportmidler,145831
1962,Luxembourg,2019,Maskiner og transportmidler,144591
1963,Luxembourg,2020,Maskiner og transportmidler,198087
1964,Luxembourg,2021,Maskiner og transportmidler,180810
1976,Macao,2018,Maskiner og transportmidler,43
1977,Macao,2019,Maskiner og transportmidler,390
1978,Macao,2020,Maskiner og transportmidler,99
1979,Macao,2021,Maskiner og transportmidler,35141
1991,Madagaskar,2018,Maskiner og transportmidler,395
1992,Madagaskar,2019,Maskiner og transportmidler,35
1993,Madagaskar,2020,Maskiner og transportmidler,7
1994,Madagaskar,2021,Maskiner og transportmidler,16
2006,Malawi,2018,Maskiner og transportmidler,2
2007,Malawi,2019,Maskiner og transportmidler,0
2008,Malawi,2020,Maskiner og transportmidler,0
2009,Malawi,2021,Maskiner og transportmidler,58
2021,Malaysia,2018,Maskiner og transportmidler,237975
2022,Malaysia,2019,Maskiner og transportmidler,350631
2023,Malaysia,2020,Maskiner og transportmidler,265013
2024,Malaysia,2021,Maskiner og transportmidler,456888
2036,Maldiverne,2018,Maskiner og transportmidler,32
2037,Maldiverne,2019,Maskiner og transportmidler,14
2038,Maldiverne,2020,Maskiner og transportmidler,0
2039,Maldiverne,2021,Maskiner og transportmidler,32
2051,Mali,2018,Maskiner og transportmidler,23
2052,Mali,2019,Maskiner og transportmidler,93
2053,Mali,2020,Maskiner og transportmidler,127
2054,Mali,2021,Maskiner og transportmidler,33
2066,Malta,2018,Maskiner og transportmidler,8693
2067,Malta,2019,Maskiner og transportmidler,9209
2068,Malta,2020,Maskiner og transportmidler,10356
2069,Malta,2021,Maskiner og transportmidler,8301
2081,Marokko,2018,Maskiner og transportmidler,11671
2082,Marokko,2019,Maskiner og transportmidler,19231
2083,Marokko,2020,Maskiner og transportmidler,12711
2084,Marokko,2021,Maskiner og transportmidler,24700
2096,Marshalløerne,2018,Maskiner og transportmidler,193594
2097,Marshalløerne,2019,Maskiner og transportmidler,1458671
2098,Marshalløerne,2020,Maskiner og transportmidler,960038
2099,Marshalløerne,2021,Maskiner og transportmidler,3078013
2111,Martinique,2018,Maskiner og transportmidler,0
2112,Martinique,2019,Maskiner og transportmidler,0
2113,Martinique,2020,Maskiner og transportmidler,0
2114,Martinique,2021,Maskiner og transportmidler,0
2126,Mauritanien,2018,Maskiner og transportmidler,16
2127,Mauritanien,2019,Maskiner og transportmidler,12
2128,Mauritanien,2020,Maskiner og transportmidler,5
2129,Mauritanien,2021,Maskiner og transportmidler,33
2141,Mauritius,2018,Maskiner og transportmidler,379
2142,Mauritius,2019,Maskiner og transportmidler,264
2143,Mauritius,2020,Maskiner og transportmidler,175
2144,Mauritius,2021,Maskiner og transportmidler,297
2156,Mayotte,2018,Maskiner og transportmidler,0
2157,Mayotte,2019,Maskiner og transportmidler,0
2158,Mayotte,2020,Maskiner og transportmidler,0
2159,Mayotte,2021,Maskiner og transportmidler,0
2171,Melilla,2018,Maskiner og transportmidler,0
2172,Melilla,2019,Maskiner og transportmidler,0
2173,Melilla,2020,Maskiner og transportmidler,0
2174,Melilla,2021,Maskiner og transportmidler,0
2186,Mexico,2018,Maskiner og transportmidler,432599
2187,Mexico,2019,Maskiner og transportmidler,381838
2188,Mexico,2020,Maskiner og transportmidler,377823
2189,Mexico,2021,Maskiner og transportmidler,375138
2201,Mikronesiske Stater,2018,Maskiner og transportmidler,0
2202,Mikronesiske Stater,2019,Maskiner og transportmidler,0
2203,Mikronesiske Stater,2020,Maskiner og transportmidler,0
2204,Mikronesiske Stater,2021,Maskiner og transportmidler,0
2216,Moldova,2018,Maskiner og transportmidler,9
2217,Moldova,2019,Maskiner og transportmidler,9
2218,Moldova,2020,Maskiner og transportmidler,14
2219,Moldova,2021,Maskiner og transportmidler,103
2231,Mongoliet,2018,Maskiner og transportmidler,43
2232,Mongoliet,2019,Maskiner og transportmidler,105
2233,Mongoliet,2020,Maskiner og transportmidler,1926
2234,Mongoliet,2021,Maskiner og transportmidler,1
2246,Montenegro,2018,Maskiner og transportmidler,662
2247,Montenegro,2019,Maskiner og transportmidler,146
2248,Montenegro,2020,Maskiner og transportmidler,24
2249,Montenegro,2021,Maskiner og transportmidler,440
2261,Montenegro (2005-2006),2018,Maskiner og transportmidler,0
2262,Montenegro (2005-2006),2019,Maskiner og transportmidler,0
2263,Montenegro (2005-2006),2020,Maskiner og transportmidler,0
2264,Montenegro (2005-2006),2021,Maskiner og transportmidler,0
2276,Montserrat,2018,Maskiner og transportmidler,12
2277,Montserrat,2019,Maskiner og transportmidler,0
2278,Montserrat,2020,Maskiner og transportmidler,0
2279,Montserrat,2021,Maskiner og transportmidler,0
2291,Mozambique,2018,Maskiner og transportmidler,2
2292,Mozambique,2019,Maskiner og transportmidler,9
2293,Mozambique,2020,Maskiner og transportmidler,8
2294,Mozambique,2021,Maskiner og transportmidler,30
2306,Myanmar,2018,Maskiner og transportmidler,89
2307,Myanmar,2019,Maskiner og transportmidler,18
2308,Myanmar,2020,Maskiner og transportmidler,3
2309,Myanmar,2021,Maskiner og transportmidler,4
2321,Namibia,2018,Maskiner og transportmidler,374
2322,Namibia,2019,Maskiner og transportmidler,29
2323,Namibia,2020,Maskiner og transportmidler,2628
2324,Namibia,2021,Maskiner og transportmidler,231
2336,Nauru,2018,Maskiner og transportmidler,0
2337,Nauru,2019,Maskiner og transportmidler,0
2338,Nauru,2020,Maskiner og transportmidler,0
2339,Nauru,2021,Maskiner og transportmidler,0
2351,Nederlandene,2018,Maskiner og transportmidler,12468108
2352,Nederlandene,2019,Maskiner og transportmidler,13312583
2353,Nederlandene,2020,Maskiner og transportmidler,14255871
2354,Nederlandene,2021,Maskiner og transportmidler,16942851
2366,Nederlandske Antiller,2018,Maskiner og transportmidler,0
2367,Nederlandske Antiller,2019,Maskiner og transportmidler,0
2368,Nederlandske Antiller,2020,Maskiner og transportmidler,0
2369,Nederlandske Antiller,2021,Maskiner og transportmidler,0
2381,Nepal,2018,Maskiner og transportmidler,3384
2382,Nepal,2019,Maskiner og transportmidler,396
2383,Nepal,2020,Maskiner og transportmidler,2641
2384,Nepal,2021,Maskiner og transportmidler,324
2396,New Zealand,2018,Maskiner og transportmidler,84506
2397,New Zealand,2019,Maskiner og transportmidler,92901
2398,New Zealand,2020,Maskiner og transportmidler,95114
2399,New Zealand,2021,Maskiner og transportmidler,87639
2411,New Zealandsk Oceanien,2018,Maskiner og transportmidler,0
2412,New Zealandsk Oceanien,2019,Maskiner og transportmidler,0
2413,New Zealandsk Oceanien,2020,Maskiner og transportmidler,0
2414,New Zealandsk Oceanien,2021,Maskiner og transportmidler,0
2426,Nicaragua,2018,Maskiner og transportmidler,0
2427,Nicaragua,2019,Maskiner og transportmidler,11
2428,Nicaragua,2020,Maskiner og transportmidler,65
2429,Nicaragua,2021,Maskiner og transportmidler,833
2441,Niger,2018,Maskiner og transportmidler,24
2442,Niger,2019,Maskiner og transportmidler,203
2443,Niger,2020,Maskiner og transportmidler,294
2444,Niger,2021,Maskiner og transportmidler,305
2456,Nigeria,2018,Maskiner og transportmidler,1059
2457,Nigeria,2019,Maskiner og transportmidler,622
2458,Nigeria,2020,Maskiner og transportmidler,278
2459,Nigeria,2021,Maskiner og transportmidler,1670
2471,Niue,2018,Maskiner og transportmidler,0
2472,Niue,2019,Maskiner og transportmidler,0
2473,Niue,2020,Maskiner og transportmidler,0
2474,Niue,2021,Maskiner og transportmidler,0
2486,Nordkorea,2018,Maskiner og transportmidler,0
2487,Nordkorea,2019,Maskiner og transportmidler,0
2488,Nordkorea,2020,Maskiner og transportmidler,15
2489,Nordkorea,2021,Maskiner og transportmidler,0
2501,Nordmakedonien,2018,Maskiner og transportmidler,2668
2502,Nordmakedonien,2019,Maskiner og transportmidler,2287
2503,Nordmakedonien,2020,Maskiner og transportmidler,1851
2504,Nordmakedonien,2021,Maskiner og transportmidler,4195
2516,Nordmarianerne,2018,Maskiner og transportmidler,0
2517,Nordmarianerne,2019,Maskiner og transportmidler,0
2518,Nordmarianerne,2020,Maskiner og transportmidler,6
2519,Nordmarianerne,2021,Maskiner og transportmidler,20
2531,Norfolkøen,2018,Maskiner og transportmidler,0
2532,Norfolkøen,2019,Maskiner og transportmidler,0
2533,Norfolkøen,2020,Maskiner og transportmidler,0
2534,Norfolkøen,2021,Maskiner og transportmidler,0
2546,Norge,2018,Maskiner og transportmidler,3892763
2547,Norge,2019,Maskiner og transportmidler,2374954
2548,Norge,2020,Maskiner og transportmidler,1899473
2549,Norge,2021,Maskiner og transportmidler,3235604
2561,Ny Kaledonien,2018,Maskiner og transportmidler,0
2562,Ny Kaledonien,2019,Maskiner og transportmidler,151
2563,Ny Kaledonien,2020,Maskiner og transportmidler,52
2564,Ny Kaledonien,2021,Maskiner og transportmidler,190
2576,Oman,2018,Maskiner og transportmidler,188
2577,Oman,2019,Maskiner og transportmidler,351
2578,Oman,2020,Maskiner og transportmidler,110
2579,Oman,2021,Maskiner og transportmidler,1726
2591,Pakistan,2018,Maskiner og transportmidler,1550
2592,Pakistan,2019,Maskiner og transportmidler,596
2593,Pakistan,2020,Maskiner og transportmidler,856
2594,Pakistan,2021,Maskiner og transportmidler,1977
2606,Palau,2018,Maskiner og transportmidler,0
2607,Palau,2019,Maskiner og transportmidler,0
2608,Palau,2020,Maskiner og transportmidler,0
2609,Palau,2021,Maskiner og transportmidler,0
2621,Panama,2018,Maskiner og transportmidler,784
2622,Panama,2019,Maskiner og transportmidler,499896
2623,Panama,2020,Maskiner og transportmidler,324469
2624,Panama,2021,Maskiner og transportmidler,67151
2636,Panamakanalzonen,2018,Maskiner og transportmidler,0
2637,Panamakanalzonen,2019,Maskiner og transportmidler,0
2638,Panamakanalzonen,2020,Maskiner og transportmidler,0
2639,Panamakanalzonen,2021,Maskiner og transportmidler,0
2651,Papua Ny Guinea,2018,Maskiner og transportmidler,0
2652,Papua Ny Guinea,2019,Maskiner og transportmidler,67
2653,Papua Ny Guinea,2020,Maskiner og transportmidler,18
2654,Papua Ny Guinea,2021,Maskiner og transportmidler,39
2666,Paraguay,2018,Maskiner og transportmidler,0
2667,Paraguay,2019,Maskiner og transportmidler,0
2668,Paraguay,2020,Maskiner og transportmidler,7
2669,Paraguay,2021,Maskiner og transportmidler,330
2681,Peru,2018,Maskiner og transportmidler,94
2682,Peru,2019,Maskiner og transportmidler,245
2683,Peru,2020,Maskiner og transportmidler,2084
2684,Peru,2021,Maskiner og transportmidler,3537
2696,Pitcairn,2018,Maskiner og transportmidler,0
2697,Pitcairn,2019,Maskiner og transportmidler,0
2698,Pitcairn,2020,Maskiner og transportmidler,5
2699,Pitcairn,2021,Maskiner og transportmidler,10
2711,Polarområder,2018,Maskiner og transportmidler,0
2712,Polarområder,2019,Maskiner og transportmidler,0
2713,Polarområder,2020,Maskiner og transportmidler,0
2714,Polarområder,2021,Maskiner og transportmidler,0
2726,Polen,2018,Maskiner og transportmidler,5664326
2727,Polen,2019,Maskiner og transportmidler,6031621
2728,Polen,2020,Maskiner og transportmidler,6235553
2729,Polen,2021,Maskiner og transportmidler,7640169
2741,Portugal,2018,Maskiner og transportmidler,154965
2742,Portugal,2019,Maskiner og transportmidler,161698
2743,Portugal,2020,Maskiner og transportmidler,108028
2744,Portugal,2021,Maskiner og transportmidler,122648
2756,Portugisisk Timor,2018,Maskiner og transportmidler,0
2757,Portugisisk Timor,2019,Maskiner og transportmidler,0
2758,Portugisisk Timor,2020,Maskiner og transportmidler,0
2759,Portugisisk Timor,2021,Maskiner og transportmidler,0
2771,Puerto Rico,2018,Maskiner og transportmidler,0
2772,Puerto Rico,2019,Maskiner og transportmidler,0
2773,Puerto Rico,2020,Maskiner og transportmidler,0
2774,Puerto Rico,2021,Maskiner og transportmidler,0
2786,Qatar,2018,Maskiner og transportmidler,2333
2787,Qatar,2019,Maskiner og transportmidler,1731
2788,Qatar,2020,Maskiner og transportmidler,539
2789,Qatar,2021,Maskiner og transportmidler,8170
2801,Reunion,2018,Maskiner og transportmidler,0
2802,Reunion,2019,Maskiner og transportmidler,0
2803,Reunion,2020,Maskiner og transportmidler,0
2804,Reunion,2021,Maskiner og transportmidler,0
2816,Rumænien,2018,Maskiner og transportmidler,532497
2817,Rumænien,2019,Maskiner og transportmidler,566672
2818,Rumænien,2020,Maskiner og transportmidler,600740
2819,Rumænien,2021,Maskiner og transportmidler,747294
2831,Rusland,2018,Maskiner og transportmidler,12261
2832,Rusland,2019,Maskiner og transportmidler,37081
2833,Rusland,2020,Maskiner og transportmidler,83057
2834,Rusland,2021,Maskiner og transportmidler,36237
2846,Rwanda,2018,Maskiner og transportmidler,5
2847,Rwanda,2019,Maskiner og transportmidler,0
2848,Rwanda,2020,Maskiner og transportmidler,2
2849,Rwanda,2021,Maskiner og transportmidler,12
2861,Saint-Barthelemy,2018,Maskiner og transportmidler,0
2862,Saint-Barthelemy,2019,Maskiner og transportmidler,0
2863,Saint-Barthelemy,2020,Maskiner og transportmidler,0
2864,Saint-Barthelemy,2021,Maskiner og transportmidler,0
2876,Salomonøerne,2018,Maskiner og transportmidler,40
2877,Salomonøerne,2019,Maskiner og transportmidler,26
2878,Salomonøerne,2020,Maskiner og transportmidler,12
2879,Salomonøerne,2021,Maskiner og transportmidler,0
2891,Samoa,2018,Maskiner og transportmidler,0
2892,Samoa,2019,Maskiner og transportmidler,642
2893,Samoa,2020,Maskiner og transportmidler,0
2894,Samoa,2021,Maskiner og transportmidler,0
2906,San Marino,2018,Maskiner og transportmidler,7074
2907,San Marino,2019,Maskiner og transportmidler,7119
2908,San Marino,2020,Maskiner og transportmidler,4482
2909,San Marino,2021,Maskiner og transportmidler,3050
2921,Sao Tomé og  Principe,2018,Maskiner og transportmidler,14
2922,Sao Tomé og  Principe,2019,Maskiner og transportmidler,0
2923,Sao Tomé og  Principe,2020,Maskiner og transportmidler,0
2924,Sao Tomé og  Principe,2021,Maskiner og transportmidler,3
2936,Saudi-Arabien,2018,Maskiner og transportmidler,2966
2937,Saudi-Arabien,2019,Maskiner og transportmidler,2216
2938,Saudi-Arabien,2020,Maskiner og transportmidler,948
2939,Saudi-Arabien,2021,Maskiner og transportmidler,6176
2951,Schweiz,2018,Maskiner og transportmidler,980234
2952,Schweiz,2019,Maskiner og transportmidler,1149747
2953,Schweiz,2020,Maskiner og transportmidler,930740
2954,Schweiz,2021,Maskiner og transportmidler,1228220
2966,Senegal,2018,Maskiner og transportmidler,7
2967,Senegal,2019,Maskiner og transportmidler,153
2968,Senegal,2020,Maskiner og transportmidler,179
2969,Senegal,2021,Maskiner og transportmidler,595
2981,Serbien,2018,Maskiner og transportmidler,132930
2982,Serbien,2019,Maskiner og transportmidler,121697
2983,Serbien,2020,Maskiner og transportmidler,154763
2984,Serbien,2021,Maskiner og transportmidler,147072
2996,Seychellerne,2018,Maskiner og transportmidler,62
2997,Seychellerne,2019,Maskiner og transportmidler,79
2998,Seychellerne,2020,Maskiner og transportmidler,127
2999,Seychellerne,2021,Maskiner og transportmidler,254
3011,Sierra Leone,2018,Maskiner og transportmidler,42
3012,Sierra Leone,2019,Maskiner og transportmidler,19
3013,Sierra Leone,2020,Maskiner og transportmidler,22
3014,Sierra Leone,2021,Maskiner og transportmidler,137
3026,Singapore,2018,Maskiner og transportmidler,2380351
3027,Singapore,2019,Maskiner og transportmidler,976604
3028,Singapore,2020,Maskiner og transportmidler,1031858
3029,Singapore,2021,Maskiner og transportmidler,723939
3041,Skt. Helena,2018,Maskiner og transportmidler,1
3042,Skt. Helena,2019,Maskiner og transportmidler,4
3043,Skt. Helena,2020,Maskiner og transportmidler,2
3044,Skt. Helena,2021,Maskiner og transportmidler,2
3056,Skt. Kitts og Nevis,2018,Maskiner og transportmidler,321
3057,Skt. Kitts og Nevis,2019,Maskiner og transportmidler,392
3058,Skt. Kitts og Nevis,2020,Maskiner og transportmidler,276
3059,Skt. Kitts og Nevis,2021,Maskiner og transportmidler,455
3071,Skt. Lucia,2018,Maskiner og transportmidler,253
3072,Skt. Lucia,2019,Maskiner og transportmidler,56
3073,Skt. Lucia,2020,Maskiner og transportmidler,13
3074,Skt. Lucia,2021,Maskiner og transportmidler,160
3086,Skt. Martin (NL),2018,Maskiner og transportmidler,88
3087,Skt. Martin (NL),2019,Maskiner og transportmidler,0
3088,Skt. Martin (NL),2020,Maskiner og transportmidler,0
3089,Skt. Martin (NL),2021,Maskiner og transportmidler,38
3101,Skt. Pierre og Miquelon,2018,Maskiner og transportmidler,0
3102,Skt. Pierre og Miquelon,2019,Maskiner og transportmidler,0
3103,Skt. Pierre og Miquelon,2020,Maskiner og transportmidler,0
3104,Skt. Pierre og Miquelon,2021,Maskiner og transportmidler,0
3116,Skt. Vincent og Grenadinerne,2018,Maskiner og transportmidler,0
3117,Skt. Vincent og Grenadinerne,2019,Maskiner og transportmidler,0
3118,Skt. Vincent og Grenadinerne,2020,Maskiner og transportmidler,3
3119,Skt. Vincent og Grenadinerne,2021,Maskiner og transportmidler,1
3131,Slovakiet,2018,Maskiner og transportmidler,1215515
3132,Slovakiet,2019,Maskiner og transportmidler,1437794
3133,Slovakiet,2020,Maskiner og transportmidler,1390803
3134,Slovakiet,2021,Maskiner og transportmidler,1418208
3146,Slovenien,2018,Maskiner og transportmidler,799686
3147,Slovenien,2019,Maskiner og transportmidler,932648
3148,Slovenien,2020,Maskiner og transportmidler,1492742
3149,Slovenien,2021,Maskiner og transportmidler,1401332
3161,Somalia,2018,Maskiner og transportmidler,0
3162,Somalia,2019,Maskiner og transportmidler,0
3163,Somalia,2020,Maskiner og transportmidler,0
3164,Somalia,2021,Maskiner og transportmidler,0
3176,South Georgia og De Sydlige Sandwichøer,2018,Maskiner og transportmidler,4
3177,South Georgia og De Sydlige Sandwichøer,2019,Maskiner og transportmidler,0
3178,South Georgia og De Sydlige Sandwichøer,2020,Maskiner og transportmidler,0
3179,South Georgia og De Sydlige Sandwichøer,2021,Maskiner og transportmidler,0
3191,Sovjetunionen,2018,Maskiner og transportmidler,0
3192,Sovjetunionen,2019,Maskiner og transportmidler,0
3193,Sovjetunionen,2020,Maskiner og transportmidler,0
3194,Sovjetunionen,2021,Maskiner og transportmidler,0
3206,Spanien,2018,Maskiner og transportmidler,3599844
3207,Spanien,2019,Maskiner og transportmidler,3848451
3208,Spanien,2020,Maskiner og transportmidler,2969206
3209,Spanien,2021,Maskiner og transportmidler,3427995
3221,Sri Lanka,2018,Maskiner og transportmidler,43331
3222,Sri Lanka,2019,Maskiner og transportmidler,54043
3223,Sri Lanka,2020,Maskiner og transportmidler,53216
3224,Sri Lanka,2021,Maskiner og transportmidler,49130
3236,Storbritannien,2018,Maskiner og transportmidler,6914901
3237,Storbritannien,2019,Maskiner og transportmidler,8261971
3238,Storbritannien,2020,Maskiner og transportmidler,7942716
3239,Storbritannien,2021,Maskiner og transportmidler,4878245
3251,Sudan,2018,Maskiner og transportmidler,2
3252,Sudan,2019,Maskiner og transportmidler,3
3253,Sudan,2020,Maskiner og transportmidler,0
3254,Sudan,2021,Maskiner og transportmidler,30
3266,Suriname,2018,Maskiner og transportmidler,0
3267,Suriname,2019,Maskiner og transportmidler,0
3268,Suriname,2020,Maskiner og transportmidler,35
3269,Suriname,2021,Maskiner og transportmidler,3393
3281,Svalbard,2018,Maskiner og transportmidler,0
3282,Svalbard,2019,Maskiner og transportmidler,0
3283,Svalbard,2020,Maskiner og transportmidler,0
3284,Svalbard,2021,Maskiner og transportmidler,0
3296,Sverige,2018,Maskiner og transportmidler,23480192
3297,Sverige,2019,Maskiner og transportmidler,24187054
3298,Sverige,2020,Maskiner og transportmidler,24721418
3299,Sverige,2021,Maskiner og transportmidler,29573401
3311,Sydafrika,2018,Maskiner og transportmidler,32824
3312,Sydafrika,2019,Maskiner og transportmidler,19991
3313,Sydafrika,2020,Maskiner og transportmidler,12362
3314,Sydafrika,2021,Maskiner og transportmidler,46370
3326,Sydkorea,2018,Maskiner og transportmidler,5791462
3327,Sydkorea,2019,Maskiner og transportmidler,2415873
3328,Sydkorea,2020,Maskiner og transportmidler,1828975
3329,Sydkorea,2021,Maskiner og transportmidler,3069442
3341,Sydsudan,2018,Maskiner og transportmidler,0
3342,Sydsudan,2019,Maskiner og transportmidler,18
3343,Sydsudan,2020,Maskiner og transportmidler,0
3344,Sydsudan,2021,Maskiner og transportmidler,14
3356,Sydyemen,2018,Maskiner og transportmidler,0
3357,Sydyemen,2019,Maskiner og transportmidler,0
3358,Sydyemen,2020,Maskiner og transportmidler,0
3359,Sydyemen,2021,Maskiner og transportmidler,0
3371,Syrien,2018,Maskiner og transportmidler,66
3372,Syrien,2019,Maskiner og transportmidler,1
3373,Syrien,2020,Maskiner og transportmidler,2
3374,Syrien,2021,Maskiner og transportmidler,141
3386,Tadsjikistan,2018,Maskiner og transportmidler,0
3387,Tadsjikistan,2019,Maskiner og transportmidler,10
3388,Tadsjikistan,2020,Maskiner og transportmidler,11
3389,Tadsjikistan,2021,Maskiner og transportmidler,997
3401,Taiwan,2018,Maskiner og transportmidler,1440865
3402,Taiwan,2019,Maskiner og transportmidler,1266992
3403,Taiwan,2020,Maskiner og transportmidler,1306037
3404,Taiwan,2021,Maskiner og transportmidler,1740539
3416,Tanzania,2018,Maskiner og transportmidler,31
3417,Tanzania,2019,Maskiner og transportmidler,52
3418,Tanzania,2020,Maskiner og transportmidler,44
3419,Tanzania,2021,Maskiner og transportmidler,14
3431,Tchad,2018,Maskiner og transportmidler,6
3432,Tchad,2019,Maskiner og transportmidler,61
3433,Tchad,2020,Maskiner og transportmidler,132
3434,Tchad,2021,Maskiner og transportmidler,7
3446,Thailand,2018,Maskiner og transportmidler,748595
3447,Thailand,2019,Maskiner og transportmidler,811751
3448,Thailand,2020,Maskiner og transportmidler,720890
3449,Thailand,2021,Maskiner og transportmidler,994545
3461,Tjekkiet,2018,Maskiner og transportmidler,4307344
3462,Tjekkiet,2019,Maskiner og transportmidler,5110927
3463,Tjekkiet,2020,Maskiner og transportmidler,4752699
3464,Tjekkiet,2021,Maskiner og transportmidler,5183566
3476,Tjekkoslovakiet,2018,Maskiner og transportmidler,0
3477,Tjekkoslovakiet,2019,Maskiner og transportmidler,0
3478,Tjekkoslovakiet,2020,Maskiner og transportmidler,0
3479,Tjekkoslovakiet,2021,Maskiner og transportmidler,0
3491,Togo,2018,Maskiner og transportmidler,24
3492,Togo,2019,Maskiner og transportmidler,10
3493,Togo,2020,Maskiner og transportmidler,236
3494,Togo,2021,Maskiner og transportmidler,122
3506,Tokelau,2018,Maskiner og transportmidler,0
3507,Tokelau,2019,Maskiner og transportmidler,0
3508,Tokelau,2020,Maskiner og transportmidler,6
3509,Tokelau,2021,Maskiner og transportmidler,1
3521,Tonga,2018,Maskiner og transportmidler,0
3522,Tonga,2019,Maskiner og transportmidler,0
3523,Tonga,2020,Maskiner og transportmidler,0
3524,Tonga,2021,Maskiner og transportmidler,0
3536,Trinidad og Tobago,2018,Maskiner og transportmidler,62
3537,Trinidad og Tobago,2019,Maskiner og transportmidler,574
3538,Trinidad og Tobago,2020,Maskiner og transportmidler,603
3539,Trinidad og Tobago,2021,Maskiner og transportmidler,2265
3551,Tunesien,2018,Maskiner og transportmidler,3998
3552,Tunesien,2019,Maskiner og transportmidler,7221
3553,Tunesien,2020,Maskiner og transportmidler,1772
3554,Tunesien,2021,Maskiner og transportmidler,5107
3566,Turkmenistan,2018,Maskiner og transportmidler,6
3567,Turkmenistan,2019,Maskiner og transportmidler,0
3568,Turkmenistan,2020,Maskiner og transportmidler,0
3569,Turkmenistan,2021,Maskiner og transportmidler,0
3581,Turks- og Caicosøerne,2018,Maskiner og transportmidler,0
3582,Turks- og Caicosøerne,2019,Maskiner og transportmidler,3
3583,Turks- og Caicosøerne,2020,Maskiner og transportmidler,0
3584,Turks- og Caicosøerne,2021,Maskiner og transportmidler,0
3596,Tuvalu,2018,Maskiner og transportmidler,48
3597,Tuvalu,2019,Maskiner og transportmidler,0
3598,Tuvalu,2020,Maskiner og transportmidler,0
3599,Tuvalu,2021,Maskiner og transportmidler,0
3611,Tyrkiet,2018,Maskiner og transportmidler,2394680
3612,Tyrkiet,2019,Maskiner og transportmidler,1937680
3613,Tyrkiet,2020,Maskiner og transportmidler,2046051
3614,Tyrkiet,2021,Maskiner og transportmidler,2854867
3626,Tyskland,2018,Maskiner og transportmidler,64114806
3627,Tyskland,2019,Maskiner og transportmidler,59199233
3628,Tyskland,2020,Maskiner og transportmidler,57970997
3629,Tyskland,2021,Maskiner og transportmidler,61379285
3641,USA,2018,Maskiner og transportmidler,5021212
3642,USA,2019,Maskiner og transportmidler,4782757
3643,USA,2020,Maskiner og transportmidler,4064731
3644,USA,2021,Maskiner og transportmidler,6909385
3656,USAs mindre øbesiddelser,2018,Maskiner og transportmidler,38
3657,USAs mindre øbesiddelser,2019,Maskiner og transportmidler,0
3658,USAs mindre øbesiddelser,2020,Maskiner og transportmidler,2
3659,USAs mindre øbesiddelser,2021,Maskiner og transportmidler,128
3671,Uganda,2018,Maskiner og transportmidler,156
3672,Uganda,2019,Maskiner og transportmidler,86
3673,Uganda,2020,Maskiner og transportmidler,1
3674,Uganda,2021,Maskiner og transportmidler,5341
3686,Ukraine,2018,Maskiner og transportmidler,159101
3687,Ukraine,2019,Maskiner og transportmidler,153414
3688,Ukraine,2020,Maskiner og transportmidler,181243
3689,Ukraine,2021,Maskiner og transportmidler,276957
3701,Ungarn,2018,Maskiner og transportmidler,2229871
3702,Ungarn,2019,Maskiner og transportmidler,2363001
3703,Ungarn,2020,Maskiner og transportmidler,1538567
3704,Ungarn,2021,Maskiner og transportmidler,1361638
3716,Uoplyst land,2018,Maskiner og transportmidler,0
3717,Uoplyst land,2019,Maskiner og transportmidler,0
3718,Uoplyst land,2020,Maskiner og transportmidler,0
3719,Uoplyst land,2021,Maskiner og transportmidler,1
3731,Uoplyst land 3. Lande,2018,Maskiner og transportmidler,70401
3732,Uoplyst land 3. Lande,2019,Maskiner og transportmidler,67282
3733,Uoplyst land 3. Lande,2020,Maskiner og transportmidler,72447
3734,Uoplyst land 3. Lande,2021,Maskiner og transportmidler,904994
3746,Uoplyst land EU-lande,2018,Maskiner og transportmidler,0
3747,Uoplyst land EU-lande,2019,Maskiner og transportmidler,0
3748,Uoplyst land EU-lande,2020,Maskiner og transportmidler,0
3749,Uoplyst land EU-lande,2021,Maskiner og transportmidler,0
3761,Uruguay,2018,Maskiner og transportmidler,1546
3762,Uruguay,2019,Maskiner og transportmidler,468
3763,Uruguay,2020,Maskiner og transportmidler,5931
3764,Uruguay,2021,Maskiner og transportmidler,2123
3776,Usbekistan,2018,Maskiner og transportmidler,0
3777,Usbekistan,2019,Maskiner og transportmidler,31
3778,Usbekistan,2020,Maskiner og transportmidler,40
3779,Usbekistan,2021,Maskiner og transportmidler,0
3791,Vanuatu,2018,Maskiner og transportmidler,47
3792,Vanuatu,2019,Maskiner og transportmidler,0
3793,Vanuatu,2020,Maskiner og transportmidler,541
3794,Vanuatu,2021,Maskiner og transportmidler,0
3806,Vatikanstaten,2018,Maskiner og transportmidler,0
3807,Vatikanstaten,2019,Maskiner og transportmidler,0
3808,Vatikanstaten,2020,Maskiner og transportmidler,0
3809,Vatikanstaten,2021,Maskiner og transportmidler,0
3821,Venezuela,2018,Maskiner og transportmidler,23
3822,Venezuela,2019,Maskiner og transportmidler,37
3823,Venezuela,2020,Maskiner og transportmidler,0
3824,Venezuela,2021,Maskiner og transportmidler,2022
3836,Vestbredden og Gaza,2018,Maskiner og transportmidler,0
